Schoolid,School_Name,medium,Latitude,Longitude,shift,low_class,High_class,Z_ID,Zone_Name,D_ID,District_name,SchManagement,SchCategory,typeOfSchool
1719006,"Sarojini Nagar, No.4-GBSSS",English,28.57495578,77.19583607,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719010,Moti Bagh I-GBSSS,English,28.5833178,77.17736787,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719013,"R.K. Puram, Sector 2-Sarvodaya Co-ed Vidyalaya",English,28.56063384,77.18496423,General,Nursery,12,1923,Zone-23,19,South,Government,Sarvodaya Sr. Secondary Schools,Girls
1719022,"R.K. Puram, Sector 7, No.3-SV",English,28.56789795,77.16677363,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1719027,"Sarojini Nagar, No.3-GGSSS",English,28.57498708,77.19694231,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719029,"Sarojini Nagar, No.1-SKV",English,28.57543465,77.19652365,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1719030,"R.K. Puram, Sector 4- GGSSS",English,28.5593514,77.17802932,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719069,"R.K. Puram, Sector 2, No.1-SV",English,28.56029941,77.1854293,General,Nursery,12,1923,Zone-23,19,South,Government,Sarvodaya Sr. Secondary Schools,Girls
1719070,"R.K.Puram, Sector-6, Govt. S.(Co-ed) SSS",English,28.5660247,77.17348918,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1719073,Moti Bagh I-SKV,English,28.583253,77.178154,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1719074,Laxmi Bai Nagar-D. T. E. A. Sr. Sec. School,English,28.57754816,77.20672221,Morning,Nursery,12,1719,Zone-19,17,South West A,Aided,Sarvodaya Sr. Secondary Schools,Co-ed
1719075,"Sarojini Nagar, Vinay Nagar-Bengali Sr. Sec. School",English,28.5729364,77.19720477,Morning,6,12,1719,Zone-19,17,South West A,Aided,Senior Secondary Schools,Boys
1719076,Sarojini Nagar-Khalsa Middle School,English,28.57576404,77.2011426,Morning,6,8,1719,Zone-19,17,South West A,Aided,Middle Schools,Boys
1719077,Moti Bagh-Bidhan Chandra Sr. Sec. School,English,28.57808914,77.1785987,Morning,6,12,1719,Zone-19,17,South West A,Aided,Senior Secondary Schools,Boys
1719078,Moti Bagh-D. T. E. A. Sr. Sec. School,English,28.58153552,77.1699927,Morning,Nursery,12,1719,Zone-19,17,South West A,Aided,Sarvodaya Sr. Secondary Schools,Co-ed
1719079,"R. K. Puram, S-4-D. T. E. A. Sr. Sec. School",English,28.55674071,77.17850534,Morning,Nursery,12,1719,Zone-19,17,South West A,Aided,Sarvodaya Sr. Secondary Schools,Girls
1719081,"R. K. Puram, S-2-Telgu Middle School",English,28.55960147,77.18392746,Morning,6,8,1719,Zone-19,17,South West A,Aided,Middle Schools,Girls
1719080,"R. K. Puram, S-8-Kerala Edn. Society Sr. Sec. School",English,28.57150021,77.1645014,Morning,6,12,1719,Zone-19,17,South West A,Aided,Senior Secondary Schools,Girls
1719101,Laxmi Bai Nagar(Co-Ed)-SSS,English,28.57689555,77.20717863,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719082,R. K. Puram-Hope Hall Middle School,English,28.56851167,77.17169819,Morning,Nursery,8,1719,Zone-19,17,South West A,Aided,Sarvodaya Middle Schools,Girls
1719103,"R. K. Puram, Sec-3- G(Co-ed)SSS",English,28.55514595,77.182204,General,6,12,1923,Zone-23,19,South,Government,Senior Secondary Schools,Girls
1719104,"R. K. Puram, Sec-5(Co-Ed)-GSSS",English,28.56111458,77.1733093,General,6,12,1719,Zone-19,17,South West A,Government,Senior Secondary Schools,Girls
1719106,Safdarjung Enclave-Sarvodaya(Co-Ed)SSS,English,28.56532532,77.19341406,General,Nursery,12,1923,Zone-23,19,South,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1719125,"Munirka, Sarvodaya(Co-ed) SSS",English,28.55225657,77.17001334,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720001,Delhi Cantt.-SBV,English,28.59285706,77.1254649,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1720002,Naraina -SBV,English,28.62586179,77.13936415,Morning,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720003,Mehram Nagar-S(Co-ed)V,English,28.5624609,77.12614844,Morning,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720005,"Pusa, IARI, 2nd Shift- GBSSS",English,28.63618966,77.16247319,Evening,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Boys
1720008,"Janak Puri, Block D, No.2-GBSSS-1720008",English,28.61056977,77.10587599,Evening,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Boys
1719135,Ambedkar School of Specialised Excellance,English,28.5743351,77.19628237,Morning,9,12,1719,Zone-19,17,South West A,Government,School of Specialized Excellence(SOSE),Boys
1719130,"R.K. Puram,Sector-13 G(Co-ed)SV",English,28.57232147,77.18348802,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1719105,"Moti Bagh-II, Nanakpura-(Co-Ed)SV",English,28.58322299,77.16766105,General,Nursery,12,1719,Zone-19,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720010,Naraina -GBSSS,English,28.62570604,77.1397371,General,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Girls
1720014,"Janak Puri, Block D, No.1-SKV",English,28.60995581,77.10637778,Morning,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720015,"Inderpuri, Budh Nagar, F- Block- S(Co-ed)V",English,28.6294226,77.14430437,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720017,"Pusa, IARI-SKV",English,28.63594045,77.16255385,Morning,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720018,Delhi Cantt.-SKV,English,28.59230885,77.12504457,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720021,"Janak Puri, Block D, No.2-GGSSS",English,28.61065333,77.10618244,Morning,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Girls
1720022,Naraina-SKV,English,28.62662974,77.14282281,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720024,"Vasant Vihar, SV",English,28.55639,77.15925,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720026,VASANT KUNJ- GGSSS,English,28.521678,77.16217,Morning,6,12,1924,Zone-24,19,South,Government,Senior Secondary Schools,Girls
1720027,"Janak Puri, Block D-SBV",English,28.61031614,77.10643956,Evening,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720028,Rajokari-GBSSS,English,28.51806958,77.10957185,General,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Boys
1720029,Mahipal Pur-GBSSS,English,28.54494049,77.12665909,Evening,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Boys
1720030,Rajokari-SKV,English,28.51819769,77.10891845,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1720031,"Vasant Kunj, B1-RPVV",English,28.52176537,77.16185244,General,6,12,1924,Zone-24,19,South,Government,Partibha Vikas Vidhyalya,Boys
1720032,Mahipal Pur- Amar Shaheed Major Sehrawat SKV,English,28.54515905,77.1263591,Morning,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Girls
1720033,Ghitorni-SKV,English,28.4901526,77.13861315,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1720034,Ghitorni-GBSSS,English,28.48997191,77.13934709,General,6,12,1720,Zone-20,17,South West A,Government,Senior Secondary Schools,Boys
1720083,Palam-Air Force Sr. Sec. School,English,28.57679997,77.12143543,Morning,6,12,1720,Zone-20,17,South West A,Aided,Senior Secondary Schools,Girls
1720084,Delhi Cantt.-Rajputana Rifles Hero Memo Co-ed Sr. Sec. School,English,28.58652782,77.13205153,Morning,6,12,1720,Zone-20,17,South West A,Aided,Senior Secondary Schools,Co-ed
1720085,Delhi Cantt.-S.D.Co-ed Sec. School,English,28.59276518,77.12041502,Morning,6,10,1720,Zone-20,17,South West A,Aided,Secondary Schools,Girls
1720086,"Delhi Cantt, Sadar Bazar-Shri Guru Nanak Khalsa Girls Sr. Sec. School",English,28.59619387,77.12215791,Morning,6,12,1720,Zone-20,17,South West A,Aided,Senior Secondary Schools,Co-ed
1720087,"Delhi Cantt, Sadar Bazar-D. A. V. Sec. School",English,28.59699799,77.12239412,Morning,6,10,1720,Zone-20,17,South West A,Aided,Secondary Schools,Girls
1720088,Delhi Cantt-Air Force Moudeline School,English,28.58234819,77.11875846,Morning,Nursery,5,1720,Zone-20,17,South West A,Aided,Primary,Co-ed
1720090,Vasant Village-Adarsh Skt Vidyalaya,English,28.5745368,77.15837418,Morning,6,12,1720,Zone-20,17,South West A,Aided,Senior Secondary Schools,Girls
1720173,VASANT KUNJ- GBSSS,Hindi,28.52153463,77.16208866,Evening,6,12,1924,Zone-24,19,South,Government,Senior Secondary Schools,Girls
1720174,"Vasant Vihar, C-4,G(Co-ed)SS-1720174",Hindi,28.567959,77.159657,General,6,10,1720,Zone-20,17,South West A,Government,Secondary Schools,Girls
1720121,"Inder Puri, Shahid Captain Amit Verma Govt. Sarvodaya (Co-ed) Vidyalaya",Hindi,28.6239421,77.14781938,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Boys
1720181,"Vasant Kunj, D-Block- Sarvodaya (Co-ed) Sr. Sec. School",Hindi,28.53017,77.144631,General,Nursery,12,1720,Zone-20,17,South West A,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1720185,Ambedkar School of Speicalised Excellance (ASOSE),Hindi,28.5624609,77.12614844,Morning,9,12,1720,Zone-20,17,South West A,Government,School of Specialized Excellence(SOSE),Girls
1821001,"Palam Enclave, No.2-SBV",Hindi,28.5875518,77.08762769,Evening,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821003,"Palam Village, Raj Nagar Extn., Part 2-GBSSS",Hindi,28.5757376,77.0779588,Evening,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821004,"Palam Village, No.1- SBV",Hindi,28.58922824,77.08174663,Evening,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1821005,"Samalka, No.1- GBSSS",Hindi,28.53278495,77.08631078,Evening,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Co-ed
1821006,"Sagarpur, No.1-GBSSS",Hindi,28.60129493,77.1007153,Evening,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821007,"Sagarpur, No.2-GBSSS",Hindi,28.60123536,77.09937035,Evening,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821014,"Palam Village, Raj Nagar, Part 1-GBSSS",Hindi,28.5857392,77.08301453,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Co-ed
1821015,"Palam Village, No.2-SKV",Hindi,28.58922678,77.08171659,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821016,"Sagarpur, No.1-SKV",Hindi,28.60150327,77.10089026,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821017,"Sagarpur, No.2-SKV",Hindi,28.60148354,77.09956888,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821018,"Palam Enclave, No.1-SKV",Hindi,28.58782614,77.0876262,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821020,Raj Nagar-II SKV,Hindi,28.5753,77.07861,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821022,Samalka-SKV,Hindi,28.53194295,77.08588815,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821024,"Palam Enclave, No.3-G(Co-ed)SSS",Hindi,28.58801284,77.0880536,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821025,Vijay Enclave-SKV,Hindi,28.60464553,77.07623791,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821026,Chhawla-SKV,Hindi,28.56637032,77.00180099,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821027,Raj Nagar-I SKV,Hindi,28.58547477,77.08341734,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821028,Vijay Enclave-SBV,Hindi,28.60453742,77.07623739,Evening,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821029,"Dwarka, Sector II-G(Co-ed)SSS",Hindi,28.59954416,77.06862795,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821030,Dwarka Sector-I Pkt-7-SKV,Hindi,28.60147642,77.08377364,Morning,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821031,"Dwarka, Sector-VI, G(Co-ed)SSS",Hindi,28.59140889,77.06246009,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821032,Bijwasan( Bharthal)SBV,Hindi,28.54092966,77.05158487,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1821033,Shahabad Mohammadpur- SKV,Hindi,28.55576359,77.06539965,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1821034,Kangan Heri-G(Co-ed)SSS,Hindi,28.54667955,76.98457781,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821035,"Bijwasan, Bharthal Road, GGSSS",Hindi,28.53950826,77.05241896,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821036,Chhawla-GBSSS,Hindi,28.553722,76.993774,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821037,Pochanpur-G(Co-ed)SSS,Hindi,28.5675151,77.054241,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821038,Nanakheri-G(Co-ed)SS,Hindi,28.52391576,76.98718354,General,6,10,1821,Zone-21,18,South West B-I,Government,Secondary Schools,Boys
1821039,"Bamnoli, Dhulsiras  -G(Co-ed) Sr.Sec.School",Hindi,28.54279326,77.03017243,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821041,Shahabad Mohammadpur- SBV,Hindi,28.55524713,77.06829232,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1821136,Mahavir Enclave-G(Co-ed)SS,Hindi,28.59272581,77.08180031,General,6,10,1821,Zone-21,18,South West B-I,Government,Secondary Schools,Girls
1821137,"Dwarka Sector-10, RPVV",Hindi,28.58515853,77.05301394,General,6,12,1821,Zone-21,18,South West B-I,Government,Partibha Vikas Vidhyalya,Girls
1821203,"Dwarka, Sector III(Ist Site)-G(Co-ed)SSS",Hindi,28.6073636,77.04649441,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821204,"Dwarka Sector-22, G(Co-ed)SSS",Hindi,28.555982,77.05574,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821206,"Dwarka Sector-6, Govt. (Co-ed) SSS (Site-I)",Hindi,28.59432776,77.06422265,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821234,Dwarka Sector-I Pkt-7 SBV,Hindi,28.60169812,77.08387785,Evening,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821237,"Dwarka, Sector III(II Site)-G(Co-ed)SSS",Hindi,28.60727119,77.04648721,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821242,"Dawarka,Sec-16A, G(Co-ed)SSS",Hindi,28.61245798,77.02125852,General,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Boys
1821244,"Samalka, No.2- GBSSS",Hindi,28.532275,77.085833,Evening,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Co-ed
1821279,DWARKA SEC-17 GOVT CO-ED SARVODAYA VIDYALAYA,Urdu,28.59337,77.025502,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1821280,Samalka- GGSSS,Urdu,28.53194295,77.08588815,Morning,6,12,1821,Zone-21,18,South West B-I,Government,Senior Secondary Schools,Girls
1821281,"Dwarka, Sector-13- Govt. Co-ed Sarvodaya Vidyalaya",Urdu,28.595806,77.033462,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Girls
1821282,"Dwarka School of Excellence, Sector-22",Urdu,28.561243,77.059462,General,Nursery,12,1821,Zone-21,18,South West B-I,Government,Sarvodaya Sr. Secondary Schools,Boys
1821285,"Dwarka, Sec-19- RPVV",Urdu,28.575608,77.046186,General,6,12,1821,Zone-21,18,South West B-I,Government,Partibha Vikas Vidhyalya,Co-ed
1821286,"Dwarka, Sec-5- RPVV",Urdu,28.59671,77.05314,General,6,12,1821,Zone-21,18,South West B-I,Government,Partibha Vikas Vidhyalya,Co-ed
1821290,"SOSE, Sector- 22, Dwarka",Urdu,28.561243,77.059462,General,9,12,1821,Zone-21,18,South West B-I,Government,School of Specialized Excellence(SOSE),Boys
1821291,"SOSE, Sector- 10, Dwarka",Urdu,28.58515853,77.05301394,General,9,12,1821,Zone-21,18,South West B-I,Government,School of Specialized Excellence(SOSE),Girls
1821292,"SOSE, Sector- 5, Dwarka",Urdu,28.59671,77.05314,General,9,12,1821,Zone-21,18,South West B-I,Government,School of Specialized Excellence(SOSE),Boys
1821293,"SOSE, Sector- 19, Dwarka",Urdu,28.575608,77.046186,General,9,12,1821,Zone-21,18,South West B-I,Government,School of Specialized Excellence(SOSE),Co-ed
1821294,"SOSE, Sector- 6, Dwarka",Urdu,28.5947329,77.06524846,General,9,12,1821,Zone-21,18,South West B-I,Government,School of Specialized Excellence(SOSE),Boys
1822002,Najafgarh-S(Co-ed)V,Urdu,28.61130181,76.98646137,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1822003,Surhera-SV,Urdu,28.6015893,76.93297452,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Co-ed
1822004,Mundela Kalan-Govt.(Co-ed)SSS,Urdu,28.60522485,76.89411859,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822005,Pandwala Kalan-SV,Urdu,28.57243313,76.95371842,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1822006,Daulat Pur-SV,Urdu,28.54368573,76.96398482,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1822007,Shikar Pur-SV,Urdu,28.52436187,76.95589079,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Boys
1822009,"Najafgarh, No.2-GBSSS",Urdu,28.61223462,76.98635313,Evening,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Boys
1822010,Ghumanhera-GBSSS,Urdu,28.53551575,76.91492701,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822012,Kair-GBSSS,Urdu,28.6227737,76.920347,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822013,Ujwa-GBSSS,Urdu,28.57034773,76.90205105,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Girls
1822014,Dhansa-GBSSS,Urdu,28.55944069,76.86724358,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Girls
1822015,Dichaon Kalan-GBSSS,Urdu,28.64249473,76.98723239,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Girls
1822024,Rawta-G(Co-ed)SSS,Urdu,28.526819,76.897583,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822025,Jhatikara-G(Co-ed)SSS,Urdu,28.52374579,76.96605445,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822027,Paprawat-GGSSS,Urdu,28.59166653,76.97997905,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Girls
1822028,Goela Khurd-GGSSS,Urdu,28.58917579,77.00616406,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822031,Khera Dabar-G(Co-ed)SSS,Urdu,28.58392244,76.93494651,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822033,Kazipur-G(Co-ed)SSS,Urdu,28.57669755,76.88345377,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822037,Hasanpur Village- G(Co-ed)SSS,Urdu,28.55434316,76.9393707,General,6,12,1822,Zone-22,25,South West B-II,Government,Senior Secondary Schools,Co-ed
1822039,Dhansa-SKV,Urdu,28.55933382,76.86216303,General,Nursery,12,1822,Zone-22,25,South West B-II,Government,Sarvodaya Sr. Secondary Schools,Co-ed
