state_name,state_code,district_name,district_code,number_of_schools,number_of_teachers,students_surveyed,learning_outcome_code,performance,subject,grade,learning_outcome,latitude,longitude
Delhi,10,Central,77,62,245,836,SST827,27.25692116,Sst,Grade 8,"Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act)",28.6859,77.2148
Delhi,10,North East,741,53,196,659,SST827,25.8712993,Sst,Grade 8,"Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act)",28.7133,77.257
Delhi,10,North West A,82,57,219,746,SST827,28.32597129,Sst,Grade 8,"Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act)",28.7186,77.0685
Delhi,10,North West B,742,57,219,750,SST827,33.18007238,Sst,Grade 8,"Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act)",28.7373,77.091
Delhi,10,South,743,57,274,649,M1008,37.76199367,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.5436,77.2706
Delhi,10,South East,744,70,349,767,M1008,35.3511167,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,M1008,37.54698554,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.5669,77.1295
Delhi,10,South West A,84,72,349,791,M1008,35.09576134,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.5929,77.0346
Delhi,10,South West B,745,62,308,718,M1008,36.6045769,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6122,76.9865
Delhi,10,East,740,67,329,794,M1008,38.95158556,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6146,77.2959
Delhi,10,West B,746,66,322,721,M1008,37.10160126,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6196,77.0881
Delhi,10,West A,85,67,329,757,M1008,33.72357415,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6246,77.2987
Delhi,10,North,80,76,371,840,M1008,39.28033417,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6859,77.2148
Delhi,10,Central,77,71,358,803,M1008,35.96017388,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.6859,77.2148
Delhi,10,North East,741,60,276,643,M1008,33.01988331,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.7133,77.257
Delhi,10,North West A,82,66,320,723,M1008,32.08213193,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.7186,77.0685
Delhi,10,North West B,742,66,323,760,M1008,35.85207874,Math,Grade 10,Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.,28.7373,77.091
Delhi,10,South,743,57,274,649,M1002,37.14304274,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.5436,77.2706
Delhi,10,South East,744,70,349,767,M1002,34.43702612,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,M1002,41.3687437,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.5669,77.1295
Delhi,10,South West A,84,72,349,791,M1002,39.15760131,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.5929,77.0346
Delhi,10,South West B,745,62,308,718,M1002,38.43436407,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6122,76.9865
Delhi,10,East,740,67,329,794,M1002,38.31944324,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6146,77.2959
Delhi,10,West B,746,66,322,721,M1002,35.754189,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6196,77.0881
Delhi,10,West A,85,67,329,757,M1002,31.86227238,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6246,77.2987
Delhi,10,North,80,76,371,840,M1002,36.56555063,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6859,77.2148
Delhi,10,Central,77,71,358,803,M1002,37.29200612,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.6859,77.2148
Delhi,10,North East,741,60,276,643,M1002,32.50405488,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.7133,77.257
Delhi,10,North West A,82,66,320,723,M1002,37.71007309,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.7186,77.0685
Delhi,10,North West B,742,66,323,760,M1002,37.66620828,Math,Grade 10,Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.,28.7373,77.091
Delhi,10,South,743,57,274,649,M1005,33.36376961,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.5436,77.2706
Delhi,10,South East,744,70,349,767,M1005,35.52940546,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,M1005,38.29403109,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.5669,77.1295
Delhi,10,South West A,84,72,349,791,M1005,40.58961977,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.5929,77.0346
Delhi,10,South West B,745,62,308,718,M1005,43.72425687,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6122,76.9865
Delhi,10,East,740,67,329,794,M1005,41.17855308,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6146,77.2959
Delhi,10,West B,746,66,322,721,M1005,37.47530144,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6196,77.0881
Delhi,10,West A,85,67,329,757,M1005,37.11390536,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6246,77.2987
Delhi,10,North,80,76,371,840,M1005,40.22637168,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6859,77.2148
Delhi,10,Central,77,71,358,803,M1005,36.39795362,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.6859,77.2148
Delhi,10,North East,741,60,276,643,M1005,33.21123216,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.7133,77.257
Delhi,10,North West A,82,66,320,723,M1005,38.48812551,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.7186,77.0685
Delhi,10,North West B,742,66,323,760,M1005,39.8872501,Math,Grade 10,Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.,28.7373,77.091
Delhi,10,South,743,50,193,691,SST733,31.09953388,Sst,Grade 8,Differentiates between different kinds of markets,28.5436,77.2706
Delhi,10,South East,744,62,247,785,SST733,32.46074231,Sst,Grade 8,Differentiates between different kinds of markets,28.563,77.2611
Delhi,10,New Delhi,79,55,216,728,SST733,31.13718982,Sst,Grade 8,Differentiates between different kinds of markets,28.5669,77.1295
Delhi,10,South West A,84,67,253,859,SST733,36.63874158,Sst,Grade 8,Differentiates between different kinds of markets,28.5929,77.0346
Delhi,10,South West B,745,51,204,720,SST733,31.52460533,Sst,Grade 8,Differentiates between different kinds of markets,28.6122,76.9865
Delhi,10,East,740,62,239,860,SST733,32.60496146,Sst,Grade 8,Differentiates between different kinds of markets,28.6146,77.2959
Delhi,10,West B,746,56,219,705,SST733,31.14802146,Sst,Grade 8,Differentiates between different kinds of markets,28.6196,77.0881
Delhi,10,West A,85,57,213,776,SST733,33.70986603,Sst,Grade 8,Differentiates between different kinds of markets,28.6246,77.2987
Delhi,10,North,80,62,248,804,SST733,30.33405341,Sst,Grade 8,Differentiates between different kinds of markets,28.6859,77.2148
Delhi,10,Central,77,62,245,836,SST733,34.34635176,Sst,Grade 8,Differentiates between different kinds of markets,28.6859,77.2148
Delhi,10,North East,741,53,196,659,SST733,27.14481304,Sst,Grade 8,Differentiates between different kinds of markets,28.7133,77.257
Delhi,10,North West A,82,57,219,746,SST733,30.36066943,Sst,Grade 8,Differentiates between different kinds of markets,28.7186,77.0685
Delhi,10,North West B,742,57,219,750,SST733,34.79834675,Sst,Grade 8,Differentiates between different kinds of markets,28.7373,77.091
Delhi,10,South,743,57,274,649,SCI1001,43.65797759,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.5436,77.2706
Delhi,10,South East,744,70,349,767,SCI1001,43.42972848,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,SCI1001,51.30592202,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.5669,77.1295
Delhi,10,South West A,84,72,349,791,SCI1001,49.50977061,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.5929,77.0346
Delhi,10,South West B,745,62,308,718,SCI1001,45.7438145,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6122,76.9865
Delhi,10,East,740,67,329,794,SCI1001,46.82244212,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6146,77.2959
Delhi,10,West B,746,66,322,721,SCI1001,46.11480807,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6196,77.0881
Delhi,10,West A,85,67,329,757,SCI1001,42.3173167,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6246,77.2987
Delhi,10,North,80,76,371,840,SCI1001,45.20688942,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6859,77.2148
Delhi,10,Central,77,71,358,803,SCI1001,47.00449312,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.6859,77.2148
Delhi,10,North East,741,60,276,643,SCI1001,43.06293414,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.7133,77.257
Delhi,10,North West A,82,66,320,723,SCI1001,41.6920658,Sci,Grade 10,"Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.",28.7186,77.0685
