state_name,state_code,board,subject,content_name,mime_type,total_no_of_plays(App and Portal),total_play_time(App and Portal),grade,medium,category
Delhi,10,State (Delhi),General Awareness,DoE Worksheets,Document,97,1.01,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),General Awareness,24 Aug Class Kg to 2 DoE Worksheets,Document,51,0.69,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),General Awareness,04 Sep Class Kg to 2 DoE Worksheet,Document,34,0.69,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),General Awareness,31 Aug Class Kg to 2 DoE Worksheet,Document,30,1.54,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),General Awareness,03 Sep Class Kg to 2 DoE Worksheet,Document,24,0.96,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG-II,Document,864,0.65,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,17 aug Class Kg to 2,Document,394,1.06,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,DoE Worksheets,Document,179,0.59,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,DOE Worksheet 1 Class 1 2 Hindi (6 July 2020),Document,173,0.48,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,20 aug class kg to 2,Document,145,1.48,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,DoE Worksheets,Document,122,0.64,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,19 aug Class kg To 2,Document,113,1.09,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,18 aug Class Kg to 2,Document,92,0.75,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,28 Aug Class Kg to 2,Document,92,1.39,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,DOE Worksheet 2 Class 1 2 Hindi (7 July 2020),Document,71,0.48,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG-II,Document,65,0.62,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG-II,Document,65,0.5,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,27 Aug Class Kg to 2 DoE Worksheet,Document,65,0.66,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,DOE Worksheet 3 Class 1 2 Hindi 8 July 2020,Document,54,0.66,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,25 Aug Class Kg to 2 DoE Worksheets,Document,52,0.75,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG- II,Document,50,0.34,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG-II,Document,35,0.34,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,WORKSHEET KG -II,Document,25,0.45,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),Hindi,21 aug class kg to 2,Document,5,0.47,"['Class 1', 'Class 2']",Hindi,ETB
Delhi,10,State (Delhi),"['General Awareness', 'Hindi']",à¤–à¥‡à¤² à¤–à¥‡à¤² à¤®à¥‡à¤‚  - 2,Document,38,1.64,"['Class 1', 'Others']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 1, à¤à¤¨à¥à¤¤à¥à¤°à¤ªà¥à¤°à¥‡à¤¨à¥à¤¯à¥‹à¤°à¤¶à¤¿à¤ª à¤®à¤¾à¤‡à¤‚à¤¡à¤¸à¥‡à¤Ÿ à¤ªà¤¾à¤ à¥à¤¯à¤•à¥à¤°à¤® à¤•à¤¾ à¤ªà¤°à¤¿à¤šà¤¯",Video,10178,1.12,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheeet 2, à¤¸à¤¾à¤¤ à¤®à¤¿à¤¨à¤Ÿ à¤•à¤¾ à¤šà¥ˆà¤²à¥‡à¤‚à¤œ",Video,3091,1.36,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC worksheet 4,Document,2745,3.62,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 5, Understanding Self",Document,2108,3.68,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 6, Understanding Self",Document,1682,4.32,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,JAM (Just A Minute) Full Session demo,YouTube Content,1373,3.46,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 7, Effective Communication",Document,1291,4.25,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 8, Effective Communication à¤ªà¥à¤°à¤­à¤¾à¤µà¥€ à¤¸à¤‚à¤šà¤¾à¤°",Document,1055,4.27,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 9, Understanding Others",Document,947,5.05,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC worksheet 10, Understanding Others part-2",Document,877,4.93,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC Explanation video for worksheet 3,Video,771,1.47,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 11, Collaboration (à¤¸à¤¹à¤¯à¥‹à¤—) Part-1",Document,755,4.08,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 12, Collaboration (à¤¸à¤¹à¤¯à¥‹à¤—) - Part 2",Document,755,3.54,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC explanation video Dream Bigger Part 2,Video,546,1.37,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC Explanation Video Worksheet 5,Video,499,1.57,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 13, Manage Fear",Document,495,4.61,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 15, Critical Thinking (à¤¸à¤®à¥€à¤•à¥à¤·à¤¾à¤¤à¥à¤®à¤• à¤¸à¥‹à¤š) Part 1",Document,472,3.35,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 16, Critical Thinking (à¤¸à¤®à¥€à¤•à¥à¤·à¤¾à¤¤à¥à¤®à¤• à¤¸à¥‹à¤š), Part 2",Document,441,2.87,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 14, Manage Fear, Part 2",Document,425,4.87,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,JAM (Just A Minute) Session Overview,YouTube Content,407,2.52,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 7, Effective Communication",Video,375,1.31,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC Explanation video worksheet 6,Video,342,1.81,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 8, Effective communication à¤ªà¥à¤°à¤­à¤¾à¤µà¥€ à¤¸à¤‚à¤šà¤¾à¤°",Video,342,1.96,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 17, EMC Feedback form",Document,330,3.3,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,Jaldi Debate Full Activity demo,YouTube Content,292,2.72,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,Jaldi Debate Activity Overview,YouTube Content,252,2.23,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 10, Understanding Others à¤¦à¥‚à¤¸à¤°à¥‹à¤‚ à¤•à¥‹ à¤¸à¤®à¤à¤¨à¤¾",Video,244,1.58,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 18, Taking Initiative (à¤ªà¤¹à¤² à¤•à¤°à¤¨à¤¾)",Document,220,2.8,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation video Worksheet 9, Understanding Others",Video,217,1.66,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 19, Integrity and Trust (à¤¸à¤¤à¥à¤¯à¤¨à¤¿à¤·à¥à¤ à¤¾ à¤”à¤° à¤µà¤¿à¤¶à¥à¤µà¤¾à¤¸)",Document,215,2.66,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 11, Collaboration (à¤¸à¤¹à¤¯à¥‹à¤—) Part-1",Video,213,1.54,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 14, Manage Fear (à¤¡à¤° à¤•à¥‡ à¤¸à¤¾à¤¥-à¤¡à¤° à¤•à¥‡ à¤ªà¤¾à¤°)",Video,200,1.34,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 20, Letter to students",Document,198,3.08,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 12, Collaboration (à¤¸à¤¹à¤¯à¥‹à¤—) - Part 2",Video,183,1.92,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 22, I Can",Document,159,2.63,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 13, Manage Fear (à¤¡à¤° à¤•à¥‡ à¤¸à¤¾à¤¥- à¤¡à¤° à¤•à¥‡ à¤ªà¤¾à¤° )",Video,137,1.3,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 21, Identifying and Pursuing Opportunity",Document,127,2.68,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 16, Critical Thinking (à¤¸à¤®à¥€à¤•à¥à¤·à¤¾à¤¤à¥à¤®à¤• à¤¸à¥‹à¤š) Part 2",Video,122,1.22,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 15, Critical Thinking (à¤¸à¤®à¥€à¤•à¥à¤·à¤¾à¤¤à¥à¤®à¤• à¤¸à¥‹à¤š) Part 1",Video,111,1.13,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 23,  Plan and Execute",Document,108,3.7,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 17, EMC Feedback form",Video,89,0.97,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 24,  Plan and Execute, Part 2",Document,82,2.88,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC explanation video Worksheet 18, Taking Initiative (à¤ªà¤¹à¤² à¤•à¤°à¤¨à¤¾)",Video,78,1.52,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 19, Integrity and Trust (à¤¸à¤¤à¥à¤¯à¤¨à¤¿à¤·à¥à¤ à¤¾ à¤”à¤° à¤µà¤¿à¤¶à¥à¤µà¤¾à¤¸)",Video,66,1.38,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,JAM (Just A Minute) Full Session,YouTube Content,60,3.17,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 17, EMC Feedback form",Document,58,2.1,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 27, Analyse and Learn",Document,54,2.99,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 25, Take Risk Part 1",Document,53,2.66,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 20, Letter to students",Video,43,1.96,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 22, I Can (à¤®à¥ˆà¤‚ à¤•à¤° à¤¸à¤•à¤¤à¤¾/à¤¸à¤•à¤¤à¥€ à¤¹à¥‚à¤)",Video,40,1.42,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Nitish Kumar, GBSSS-2, Mohan Garden",Document,37,0.67,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 22, I Can (à¤®à¥ˆà¤‚ à¤•à¤° à¤¸à¤•à¤¤à¤¾/à¤¸à¤•à¤¤à¥€ à¤¹à¥‚à¤)",Document,35,0.73,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 23, Plan and Execute",Video,32,1.1,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 21, Identifying and Pursuing Opportunity (à¤®à¥Œà¥˜à¥‡ à¤¢à¥‚à¤à¥à¤¨à¤¾ à¤”à¤° à¤‰à¤¨ à¤ªà¤° à¤•à¤¾à¤® à¤•à¤°à¤¨à¤¾)",Video,30,1.48,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 24, Plan and Execute, Part 2",Video,30,1.37,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Worksheet 26, Take Risk part 2",Document,30,1.18,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 25, Take Risk Part 1",Video,29,1.1,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr K Ganesh ( Serial Entrepreneur, Promoter- Portea Medical, Big Basket)",Video,27,1.68,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 26, Take Risk part 2",Video,24,1.01,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr. Abhiraj Singh Bhal (CEO & Co-founder, Urban Company)",Video,24,1.92,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr. Jayanta Das, (MD, Primero Skills and Training Pvt. Ltd.)",Video,24,1.38,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr. Ammar Afsal, Mr. Radhe Shayam & Ms. Nisha Yadav (Student Entrepreneurs of Delhi Government Schools)",Video,24,2.01,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video Worksheet 27, Analyse & Learn (à¤µà¤¿à¤¶à¥à¤²à¥‡à¤·à¤£ à¤•à¤°à¤•à¥‡ à¤¸à¥€à¤–à¤¨à¤¾)",Video,22,1.1,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr. Arjun Malhotra(Serial Entrepreneur in IT sector, Co-Founder- HCL Technologies and more)",Video,21,1.44,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Explanation Video worksheet 22, I Can",Video,17,1.05,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Kajal, SKV Block 13, Geeta Colony",Document,13,0.48,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Ms. Sairee Chahal (CEO of SHEROES),Video,12,1.76,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Ayushi, SKV Block 13, Geeta Colony",Document,12,0.43,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, M. Shariq, Principal, SOE Kalkaji",Document,12,0.28,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Ms Sarita Sarvria (Managing Director of Express Housekeeper Pvt. Ltd),Video,10,5.69,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"Live Entrepreneur Interaction with Dr. Blossom Kochhar (Chairperson, Blossom Kochhar Group of Companies)",Video,9,0.36,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Mr. Anshu Gupta (Founder - GOONJ),Video,9,1.12,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC-Live Entrepreneur Interaction with Mr. Rohit Thakral (CEO, Target Integration)",Video,8,0.65,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Jagdish Sharma, Sarvodaya Vidyalaya, No 1, Mori Gate",Document,8,0.48,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Ms. Sujata and Ms. Taniya (Founders, SuTa)",Video,7,0.94,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Mr. PC Mustafa (Co-Founder - ID Fresh Food),Video,5,1.91,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Dr. Venkat Srinivasan (Managing Director - Innospark Ventures),Video,5,1.32,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Ayushi Dubey, SKV Anand Vihar -1001208",Document,4,0.54,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,EMC- Live Entrepreneur Interaction with Ms. Sudha Murty (Chairperson - Infosys Foundation),Video,3,1.99,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Ms Kiran Mazumdar Shaw (Chairperson & MD, Biocon Ltd)",Video,2,0.71,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC- Live Entrepreneur Interaction with Mr Pankaj Gulati (Head of Strategic Business Development, Starry Inc)",Video,1,0.38,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Entrepreneurship Mindset CurriculumÂ ,"EMC Impact Story, Nisha Yadav, RSKV No.1, Shakarpur",Document,1,0.16,"['Class 10', 'Class 11', 'Class 12', 'Class 9']",Hindi,ETB
Delhi,10,State (Delhi),Heritage Crafts,"BB - ""Home 2 Creations"" student venture within the Business Blasters Pilot of Delhi Govt.",YouTube Content,79,4.33,"['Class 11', 'Class 12']",Hindi,ETB
Delhi,10,State (Delhi),Sociology,"BB - ""Inaults"" student venture within the Business Blasters Pilot of Delhi Govt.",YouTube Content,9,2.12,"['Class 11', 'Class 12']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,DoE Worksheets,Document,1863,0.74,"['Class 2', 'Class 3', 'Class 4']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,DoE Worksheets,Document,773,0.94,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,DoE Worksheets,Document,350,0.8,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,DoE Worksheets,Document,256,0.64,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,27 Aug Class 3 to 5 DoE Worksheet,Document,102,0.56,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,29 Aug Class 3 to 5 DoE Worksheet,Document,87,1.11,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),Environmental Studies,11 July 2020 Class 3 to 5 EVS,Document,72,0.82,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
Delhi,10,State (Delhi),General Awareness,DoE Worksheets,Document,32510,0.88,"['Class 3', 'Class 4', 'Class 5']",Hindi,ETB
